Date,Year,Month,Day,Hour,PPT(mm),T(C),Ref z
2017-07-18 15:00:00,2017,7,18,15,3.24914850261733,2.510025374327938,4047.1531549675274
2017-07-18 16:00:00,2017,7,18,16,3.3010104100812954,2.3342397382963327,4047.1531549675274
2017-07-18 17:00:00,2017,7,18,17,3.35027922217206,2.031621428165977,4047.1531549675274
2017-07-18 18:00:00,2017,7,18,18,3.460917958095184,1.9255566773114765,4047.1531549675274
2017-07-18 19:00:00,2017,7,18,19,3.65194265058745,1.6066207132034833,4047.1531549675274
2017-07-18 20:00:00,2017,7,18,20,4.06597354517476,1.478304616015862,4047.1531549675274
2017-07-18 21:00:00,2017,7,18,21,4.671893497378735,1.6162629632811445,4047.1531549675274
2017-07-18 22:00:00,2017,7,18,22,5.345233929285865,1.5613763089928057,4047.1531549675274
2017-07-18 23:00:00,2017,7,18,23,5.805076175466346,1.5124233470599506,4047.1531549675274
2017-07-19 00:00:00,2017,7,19,0,6.036726028805385,1.513165058604386,4047.1531549675274
2017-07-19 01:00:00,2017,7,19,1,0.08384341706674237,1.6622490790362576,4047.1531549675274
2017-07-19 02:00:00,2017,7,19,2,0.10458818005232642,2.386901257951422,4047.1531549675274
2017-07-19 03:00:00,2017,7,19,3,0.146077706023498,3.6099835947283054,4047.1531549675274
2017-07-19 04:00:00,2017,7,19,4,0.1478064362722964,4.215961926533453,4047.1531549675274
2017-07-19 05:00:00,2017,7,19,5,0.1633650085114853,4.3183181196658325,4047.1531549675274
2017-07-19 06:00:00,2017,7,19,6,0.21522691597545066,4.306450734954808,4047.1531549675274
2017-07-19 07:00:00,2017,7,19,7,0.30252779353978976,4.375429908587478,4047.1531549675274
2017-07-19 08:00:00,2017,7,19,8,0.5324489166300267,4.730709738372866,4047.1531549675274
2017-07-19 09:00:00,2017,7,19,9,0.7079150368831042,5.152743607157618,4047.1531549675274
2017-07-19 10:00:00,2017,7,19,10,0.821146868179426,5.203921703723779,4047.1531549675274
2017-07-19 11:00:00,2017,7,19,11,1.1478768852024,4.907978797493342,4047.1531549675274
2017-07-19 12:00:00,2017,7,19,12,1.3311222915750702,4.660247141651325,4047.1531549675274
2017-07-19 13:00:00,2017,7,19,13,1.412372613268615,4.139565637456428,4047.1531549675274
2017-07-19 14:00:00,2017,7,19,14,1.4365748367517959,3.1916582836657312,4047.1531549675274
2017-07-19 15:00:00,2017,7,19,15,1.4495403136177871,2.580487971049479,4047.1531549675274
2017-07-19 16:00:00,2017,7,19,16,1.4642345207325769,2.1554872560869853,4047.1531549675274
2017-07-19 17:00:00,2017,7,19,17,1.4910298395889587,1.7341950988466692,4047.1531549675274
2017-07-19 18:00:00,2017,7,19,18,1.5256044445649333,1.7430956373799518,4047.1531549675274
2017-07-19 19:00:00,2017,7,19,19,1.59043182889489,1.8892128116340245,4047.1531549675274
2017-07-19 20:00:00,2017,7,19,20,1.6275995292440621,1.6221966556366851,4047.1531549675274
2017-07-19 21:00:00,2017,7,19,21,1.6466155619808513,1.517615327870999,4047.1531549675274
2017-07-19 22:00:00,2017,7,19,22,1.6630384993444394,1.1704943250744009,4047.1531549675274
2017-07-19 23:00:00,2017,7,19,23,1.6881050879520194,0.9635568041764486,4047.1531549675274
2017-07-20 00:00:00,2017,7,20,0,1.7140360416840021,0.6527796670573025,4047.1531549675274
2017-07-20 01:00:00,2017,7,20,1,0.009508016368394573,0.8530417840553355,4047.1531549675274
2017-07-20 02:00:00,2017,7,20,2,0.016422937363588103,2.1903476986755663,4047.1531549675274
2017-07-20 03:00:00,2017,7,20,3,0.02852404910518025,2.6954532604372616,4047.1531549675274
2017-07-20 04:00:00,2017,7,20,4,0.03543897010037725,3.426780843252345,4047.1531549675274
2017-07-20 05:00:00,2017,7,20,5,0.0570480982103605,3.6952804223385556,4047.1531549675274
2017-07-20 06:00:00,2017,7,20,6,0.10026635443033047,4.128439964289896,4047.1531549675274
2017-07-20 07:00:00,2017,7,20,7,0.15904318288948935,5.217272511523674,4047.1531549675274
2017-07-20 08:00:00,2017,7,20,8,0.21349818572665227,4.952481490159585,4047.1531549675274
2017-07-20 09:00:00,2017,7,20,9,0.2852404910518025,5.1149163183913515,4047.1531549675274
2017-07-20 10:00:00,2017,7,20,10,0.3509322405061549,5.085989568158311,4047.1531549675274
2017-07-20 11:00:00,2017,7,20,11,0.4468767693144894,4.991050490470343,4047.1531549675274
2017-07-20 12:00:00,2017,7,20,12,0.5212121700128372,4.83454935459406,4047.1531549675274
2017-07-20 13:00:00,2017,7,20,13,0.5315845515056274,4.375429908587478,4047.1531549675274
2017-07-20 14:00:00,2017,7,20,14,0.5376351073764253,3.3830198621305385,4047.1531549675274
2017-07-20 15:00:00,2017,7,20,15,0.5756671728499967,2.495932854983664,4047.1531549675274
2017-07-20 16:00:00,2017,7,20,16,0.5946832055867858,2.221499583541913,4047.1531549675274
2017-07-20 17:00:00,2017,7,20,17,0.6145636034479707,2.3527825269072764,4047.1531549675274
2017-07-20 18:00:00,2017,7,20,18,0.6966782902659147,1.798724003212726,4047.1531549675274
2017-07-20 19:00:00,2017,7,20,19,0.8289261542990222,2.049422505232485,4047.1531549675274
2017-07-20 20:00:00,2017,7,20,20,0.9931555279349067,1.729003118035621,4047.1531549675274
2017-07-20 21:00:00,2017,7,20,21,1.1418263293316022,1.4441858849717164,4047.1531549675274
2017-07-20 22:00:00,2017,7,20,22,1.206653713661559,1.4820131737380393,4047.1531549675274
2017-07-20 23:00:00,2017,7,20,23,1.2507363350059282,1.5354164049375072,4047.1531549675274
2017-07-21 00:00:00,2017,7,21,0,1.2887684004794995,1.6370308865253946,4047.1531549675274
2017-07-21 01:00:00,2017,7,21,1,0.024202223483184293,1.7364202334799756,4047.1531549675274
2017-07-21 02:00:00,2017,7,21,2,0.04494698646876835,2.785942068858617,4047.1531549675274
2017-07-21 03:00:00,2017,7,21,3,0.05964119358355807,3.6196258448059666,4047.1531549675274
2017-07-21 04:00:00,2017,7,21,4,0.0803859565691456,4.080970425445912,4047.1531549675274
2017-07-21 05:00:00,2017,7,21,5,0.13397659428190586,4.067619617646017,4047.1531549675274
2017-07-21 06:00:00,2017,7,21,6,0.1806523109994726,4.050560252124001,4047.1531549675274
2017-07-21 07:00:00,2017,7,21,7,0.2506658860758244,4.632803814507156,4047.1531549675274
2017-07-21 08:00:00,2017,7,21,8,0.303392158664189,5.031844625414351,4047.1531549675274
2017-07-21 09:00:00,2017,7,21,9,0.36821954299414217,5.465745878910127,4047.1531549675274
2017-07-21 10:00:00,2017,7,21,10,0.5030605024004473,5.789132112284733,4047.1531549675274
2017-07-21 11:00:00,2017,7,21,11,0.6180210639455674,5.859594709006274,4047.1531549675274
2017-07-21 12:00:00,2017,7,21,12,0.7787929770838552,5.284768262067473,4047.1531549675274
2017-07-21 13:00:00,2017,7,21,13,0.8436203614138118,4.370237927776429,4047.1531549675274
2017-07-21 14:00:00,2017,7,21,14,0.9775969556957177,3.7093729416828864,4047.1531549675274
2017-07-21 15:00:00,2017,7,21,15,1.0856425962456409,3.58847395993962,4047.1531549675274
2017-07-21 16:00:00,2017,7,21,16,1.1029298987336282,3.2050090914656266,4047.1531549675274
2017-07-21 17:00:00,2017,7,21,17,1.109844819728825,2.762207299436625,4047.1531549675274
2017-07-21 18:00:00,2017,7,21,18,1.1807227599295762,2.512992220505737,4047.1531549675274
2017-07-21 19:00:00,2017,7,21,19,1.2196191905275469,2.1666129292535743,4047.1531549675274
2017-07-21 20:00:00,2017,7,21,20,1.2559225257523232,2.1324941982094288,4047.1531549675274
2017-07-21 21:00:00,2017,7,21,21,1.2861753051063018,1.7883400415905726,4047.1531549675274
2017-07-21 22:00:00,2017,7,21,22,1.3172924495846796,1.738645368113282,4047.1531549675274
2017-07-21 23:00:00,2017,7,21,23,1.351002689436255,1.4360270579829262,4047.1531549675274
2017-07-22 00:00:00,2017,7,22,0,1.3786623734170362,1.590303059225846,4047.1531549675274
2017-07-22 01:00:00,2017,7,22,1,0.024202223483184293,1.8321010227123793,4047.1531549675274
2017-07-22 02:00:00,2017,7,22,2,0.040625160846772396,2.6116398559158824,4047.1531549675274
2017-07-22 03:00:00,2017,7,22,3,0.06569174945435588,3.5187530747625146,4047.1531549675274
2017-07-22 04:00:00,2017,7,22,4,0.09335143343513347,4.003090713280017,4047.1531549675274
2017-07-22 05:00:00,2017,7,22,5,0.17373739000427907,4.010507828724371,4047.1531549675274
2017-07-22 06:00:00,2017,7,22,6,0.2774612049322063,4.276782273177332,4047.1531549675274
2017-07-22 07:00:00,2017,7,22,7,1.0674909286332543,5.281059704345239,4047.1531549675274
2017-07-22 08:00:00,2017,7,22,8,1.736509534918388,5.632630976408507,4047.1531549675274
2017-07-22 09:00:00,2017,7,22,9,2.2724159120460117,5.5888699952867,4047.1531549675274
2017-07-22 10:00:00,2017,7,22,10,2.524810528370638,5.795807516184652,4047.1531549675274
2017-07-22 11:00:00,2017,7,22,11,2.703734109121312,5.528049648642821,4047.1531549675274
2017-07-22 12:00:00,2017,7,22,12,2.7452236350924837,5.117883164569093,4047.1531549675274
2017-07-22 13:00:00,2017,7,22,13,2.7970855425564456,4.302000465688195,4047.1531549675274
2017-07-22 14:00:00,2017,7,22,14,2.860184196637604,3.8651323660146772,4047.1531549675274
2017-07-22 15:00:00,2017,7,22,15,2.9345195973359517,3.6403937680502167,4047.1531549675274
2017-07-22 16:00:00,2017,7,22,16,2.995889521168308,3.263604303476143,4047.1531549675274
2017-07-22 17:00:00,2017,7,22,17,3.122951194455017,2.794100895847407,4047.1531549675274
2017-07-22 18:00:00,2017,7,22,18,3.366702159535648,2.6924864142595197,4047.1531549675274
2017-07-22 19:00:00,2017,7,22,19,3.5119155004347467,2.8185773768138347,4047.1531549675274
2017-07-22 20:00:00,2017,7,22,20,3.708126383673408,2.558978336260793,4047.1531549675274
2017-07-22 21:00:00,2017,7,22,21,3.911252187907267,2.2674856992970263,4047.1531549675274
2017-07-22 22:00:00,2017,7,22,22,4.018433463332794,1.8550940805899359,4047.1531549675274
2017-07-22 23:00:00,2017,7,22,23,4.0685666405479575,1.7505127528243065,4047.1531549675274
2017-07-23 00:00:00,2017,7,23,0,4.087582673284743,1.9670925237999768,4047.1531549675274
2017-07-23 01:00:00,2017,7,23,1,0.009508016368394573,2.4966745665280996,4047.1531549675274
2017-07-23 02:00:00,2017,7,23,2,0.017287302487987294,3.2064925145544976,4047.1531549675274
2017-07-23 03:00:00,2017,7,23,3,0.025930953731982676,4.100254925601291,4047.1531549675274
2017-07-23 04:00:00,2017,7,23,4,0.05618373308596131,3.968971982235871,4047.1531549675274
2017-07-23 05:00:00,2017,7,23,5,0.10285944980352804,3.604791613917257,4047.1531549675274
2017-07-23 06:00:00,2017,7,23,6,0.2195487415974466,4.322768388932445,4047.1531549675274
2017-07-23 07:00:00,2017,7,23,7,0.44428367394128837,4.675823084084527,4047.1531549675274
2017-07-23 08:00:00,2017,7,23,8,0.611970508074773,4.929488432282028,4047.1531549675274
2017-07-23 09:00:00,2017,7,23,9,0.887702982758181,4.9317135669153345,4047.1531549675274
2017-07-23 10:00:00,2017,7,23,10,1.1608423620683879,5.097115241324843,4047.1531549675274
2017-07-23 11:00:00,2017,7,23,11,1.341494673067864,4.872376643360383,4047.1531549675274
2017-07-23 12:00:00,2017,7,23,12,1.4676919812301736,4.660247141651325,4047.1531549675274
2017-07-23 13:00:00,2017,7,23,13,1.6068547662584782,4.12621482965659,4047.1531549675274
2017-07-23 14:00:00,2017,7,23,14,1.6725465157128305,3.4586744396631275,4047.1531549675274
2017-07-23 15:00:00,2017,7,23,15,1.7200865975547999,3.046282820956037,4047.1531549675274
2017-07-23 16:00:00,2017,7,23,16,1.7373739000427872,2.7080623566927216,4047.1531549675274
2017-07-23 17:00:00,2017,7,23,17,1.756389932779573,2.435854219884277,4047.1531549675274
2017-07-23 18:00:00,2017,7,23,18,1.784913981884753,2.298637584163373,4047.1531549675274
2017-07-23 19:00:00,2017,7,23,19,1.8264035078559246,2.3780007194181394,4047.1531549675274
2017-07-23 20:00:00,2017,7,23,20,1.848012635965908,2.174030044697929,4047.1531549675274
2017-07-23 21:00:00,2017,7,23,21,1.870486129200294,2.080574390098832,4047.1531549675274
2017-07-23 22:00:00,2017,7,23,22,1.8964170829322766,1.6036538670257414,4047.1531549675274
2017-07-23 23:00:00,2017,7,23,23,1.9387709740278474,1.6600239444029512,4047.1531549675274
2017-07-24 00:00:00,2017,7,24,0,1.9906328814918093,1.5198404625043622,4047.1531549675274
2017-07-24 01:00:00,2017,7,24,1,0.055319367961562116,1.7957571570349842,4047.1531549675274
2017-07-24 02:00:00,2017,7,24,2,0.14521334089909882,3.113778571499836,4047.1531549675274
2017-07-24 03:00:00,2017,7,24,3,0.1884315971190688,3.8250799426151048,4047.1531549675274
2017-07-24 04:00:00,2017,7,24,4,0.2377004092098331,4.198902561011437,4047.1531549675274
2017-07-24 05:00:00,2017,7,24,5,0.3059852540373865,4.204094541822485,4047.1531549675274
2017-07-24 06:00:00,2017,7,24,6,0.39933668747252005,5.142359645535521,4047.1531549675274
2017-07-24 07:00:00,2017,7,24,7,0.4892306604100602,5.314436723844949,4047.1531549675274
2017-07-24 08:00:00,2017,7,24,8,0.5678878867304039,5.831409670317669,4047.1531549675274
2017-07-24 09:00:00,2017,7,24,9,0.7027288461367089,5.368581666588852,4047.1531549675274
2017-07-24 10:00:00,2017,7,24,10,0.9119052062413618,5.160160722602029,4047.1531549675274
2017-07-24 11:00:00,2017,7,24,11,1.2213479207763487,4.913170778304448,4047.1531549675274
2017-07-24 12:00:00,2017,7,24,12,1.4149657086418126,4.487428351797462,4047.1531549675274
2017-07-24 13:00:00,2017,7,24,13,1.579195082277697,4.3301855043768,4047.1531549675274
2017-07-24 14:00:00,2017,7,24,14,1.637971910736856,3.6856381722608944,4047.1531549675274
2017-07-24 15:00:00,2017,7,24,15,1.669953420339633,3.095235782888892,4047.1531549675274
2017-07-24 16:00:00,2017,7,24,16,1.682054532081225,2.6064478751047773,4047.1531549675274
2017-07-24 17:00:00,2017,7,24,17,1.6924269135740189,2.3750338732403975,4047.1531549675274
2017-07-24 18:00:00,2017,7,24,18,1.7062567555644095,2.4492050276841155,4047.1531549675274
2017-07-24 19:00:00,2017,7,24,19,1.7304589790475902,2.653175702404326,4047.1531549675274
2017-07-24 20:00:00,2017,7,24,20,1.7555255676551738,2.489257451083745,4047.1531549675274
2017-07-24 21:00:00,2017,7,24,21,1.7866427121335515,2.4566221431284703,4047.1531549675274
2017-07-24 22:00:00,2017,7,24,22,1.8255391427315255,2.4417879122397608,4047.1531549675274
2017-07-24 23:00:00,2017,7,24,23,1.994090341989406,2.5560114900830513,4047.1531549675274
2017-07-25 00:00:00,2017,7,25,0,2.8792002293743892,2.2800947955524293,4047.1531549675274
2017-07-25 01:00:00,2017,7,25,1,1.081320770623645,2.176996890875671,4047.1531549675274
2017-07-25 02:00:00,2017,7,25,2,2.8852507852451836,2.89645708897973,4047.1531549675274
2017-07-25 03:00:00,2017,7,25,3,4.6304039714075635,3.677479345272104,4047.1531549675274
2017-07-25 04:00:00,2017,7,25,4,6.244173658661238,3.702697537782967,4047.1531549675274
2017-07-25 05:00:00,2017,7,25,5,7.867451362283305,3.339258881008732,4047.1531549675274
2017-07-25 06:00:00,2017,7,25,6,10.002433219549811,3.6322349410614265,4047.1531549675274
2017-07-25 07:00:00,2017,7,25,7,11.662014258396653,4.0579773675683555,4047.1531549675274
2017-07-25 08:00:00,2017,7,25,8,13.318137836745896,3.294014476798054,4047.1531549675274
2017-07-25 09:00:00,2017,7,25,9,14.996734908329522,3.3496428426308285,4047.1531549675274
2017-07-25 10:00:00,2017,7,25,10,16.484307287420883,3.2554454764873526,4047.1531549675274
2017-07-25 11:00:00,2017,7,25,11,17.553526946302938,3.1412218986440053,4047.1531549675274
2017-07-25 12:00:00,2017,7,25,12,18.434315008065923,3.2079759376433685,4047.1531549675274
2017-07-25 13:00:00,2017,7,25,13,19.234717113259762,2.959502570256916,4047.1531549675274
2017-07-25 14:00:00,2017,7,25,14,20.361849235476573,2.339431719107438,4047.1531549675274
2017-07-25 15:00:00,2017,7,25,15,21.45699984809061,2.2044402180198404,4047.1531549675274
2017-07-25 16:00:00,2017,7,25,16,22.67402594324496,2.2934456033523247,4047.1531549675274
2017-07-25 17:00:00,2017,7,25,17,23.95415069248046,2.1421364482871468,4047.1531549675274
2017-07-25 18:00:00,2017,7,25,18,24.369045952192174,2.240042372152857,4047.1531549675274
2017-07-25 19:00:00,2017,7,25,19,24.4805490532397,1.9522582929112104,4047.1531549675274
2017-07-25 20:00:00,2017,7,25,20,24.631812950009593,2.0375551205214606,4047.1531549675274
2017-07-25 21:00:00,2017,7,25,21,24.852226056731435,2.046455659054743,4047.1531549675274
2017-07-25 22:00:00,2017,7,25,22,25.129687261663644,1.9811850431442508,4047.1531549675274
2017-07-25 23:00:00,2017,7,25,23,25.933546827355084,1.8350678688901212,4047.1531549675274
2017-07-26 00:00:00,2017,7,26,0,26.554160986673846,1.6718913291139756,4047.1531549675274
2017-07-26 01:00:00,2017,7,26,1,0.5981406660843825,2.0501642167769205,4047.1531549675274
2017-07-26 02:00:00,2017,7,26,2,1.1426906944560014,2.882364569635456,4047.1531549675274
2017-07-26 03:00:00,2017,7,26,3,1.6535304829760449,3.514302805495902,4047.1531549675274
2017-07-26 04:00:00,2017,7,26,4,2.3986132202083246,3.7835440961266045,4047.1531549675274
2017-07-26 05:00:00,2017,7,26,5,3.2318612001293427,3.618884133261531,4047.1531549675274
2017-07-26 06:00:00,2017,7,26,6,3.6104531246162788,3.9511709051694197,4047.1531549675274
2017-07-26 07:00:00,2017,7,26,7,3.7496159096445796,4.144015906723098,4047.1531549675274
2017-07-26 08:00:00,2017,7,26,8,3.861119010692103,3.9444955012694436,4047.1531549675274
2017-07-26 09:00:00,2017,7,26,9,4.018433463332794,4.732193161461737,4047.1531549675274
2017-07-26 10:00:00,2017,7,26,10,4.1178354526387215,4.873860066449254,4047.1531549675274
2017-07-26 11:00:00,2017,7,26,11,4.208593790700661,4.860509258649358,4047.1531549675274
2017-07-26 12:00:00,2017,7,26,12,4.27860736577701,4.646154622307051,4047.1531549675274
2017-07-26 13:00:00,2017,7,26,13,4.359857687470554,4.147724464445275,4047.1531549675274
2017-07-26 14:00:00,2017,7,26,14,4.418634515929713,3.200558822198957,4047.1531549675274
2017-07-26 15:00:00,2017,7,26,15,4.433328723044503,2.874205742646609,4047.1531549675274
2017-07-26 16:00:00,2017,7,26,16,4.438514913790899,2.5359852783832935,4047.1531549675274
2017-07-26 17:00:00,2017,7,26,17,4.442836739412898,2.46923123938393,4047.1531549675274
2017-07-26 18:00:00,2017,7,26,18,4.454937851154487,2.189605987131131,4047.1531549675274
2017-07-26 19:00:00,2017,7,26,19,4.5163077749868465,2.115434832687413,4047.1531549675274
2017-07-26 20:00:00,2017,7,26,20,4.567305317326409,1.5865945015036687,4047.1531549675274
2017-07-26 21:00:00,2017,7,26,21,4.617438494541576,1.6511234058697255,4047.1531549675274
2017-07-26 22:00:00,2017,7,26,22,4.662385481010344,1.7453207720132582,4047.1531549675274
2017-07-26 23:00:00,2017,7,26,23,4.709061197727911,1.7304865411244919,4047.1531549675274
2017-07-27 00:00:00,2017,7,27,0,4.749686358574683,1.7097186178802417,4047.1531549675274
2017-07-27 01:00:00,2017,7,27,1,0.033710239851575396,1.997502697121888,4047.1531549675274
2017-07-27 02:00:00,2017,7,27,2,0.05964119358355807,2.88829826199094,4047.1531549675274
2017-07-27 03:00:00,2017,7,27,3,0.0803859565691456,3.753133922804693,4047.1531549675274
2017-07-27 04:00:00,2017,7,27,4,0.09335143343513347,4.3183181196658325,4047.1531549675274
2017-07-27 05:00:00,2017,7,27,5,0.11582492666951938,4.555665813885696,4047.1531549675274
2017-07-27 06:00:00,2017,7,27,6,0.1625006433870861,3.78428580767104,4047.1531549675274
2017-07-27 07:00:00,2017,7,27,7,0.21349818572665227,4.812298008260996,4047.1531549675274
2017-07-27 08:00:00,2017,7,27,8,0.2869692213006009,5.309986454578336,4047.1531549675274
2017-07-27 09:00:00,2017,7,27,9,0.45465605543408216,6.119193749559258,4047.1531549675274
2017-07-27 10:00:00,2017,7,27,10,0.6577818596679407,5.818058862517773,4047.1531549675274
2017-07-27 11:00:00,2017,7,27,11,0.8539927429066021,5.552526129609248,4047.1531549675274
2017-07-27 12:00:00,2017,7,27,12,1.0225439421644862,5.3797073397553845,4047.1531549675274
2017-07-27 13:00:00,2017,7,27,13,1.1323183129632077,4.528964198285962,4047.1531549675274
2017-07-27 14:00:00,2017,7,27,14,1.1712147435611817,3.5202364978513856,4047.1531549675274
2017-07-27 15:00:00,2017,7,27,15,1.1928238716711683,3.350384554175264,4047.1531549675274
2017-07-27 16:00:00,2017,7,27,16,1.227398476647143,3.245061514865199,4047.1531549675274
2017-07-27 17:00:00,2017,7,27,17,1.2628374467475167,3.0344154362450695,4047.1531549675274
2017-07-27 18:00:00,2017,7,27,18,1.3086487983406878,3.0062303975564646,4047.1531549675274
2017-07-27 19:00:00,2017,7,27,19,1.3708830872974433,2.946893474001456,4047.1531549675274
2017-07-27 20:00:00,2017,7,27,20,1.4201518993882076,2.5322767206610592,4047.1531549675274
2017-07-27 21:00:00,2017,7,27,21,1.4694207114789755,2.25265146840826,4047.1531549675274
2017-07-27 22:00:00,2017,7,27,22,1.4927585698377572,2.228916698986268,4047.1531549675274
2017-07-27 23:00:00,2017,7,27,23,1.5290619050625336,2.585679951860584,4047.1531549675274
2017-07-28 00:00:00,2017,7,28,0,1.5705514310337017,2.7599821648033185,4047.1531549675274
2017-07-28 01:00:00,2017,7,28,1,0.047540081841965925,3.0514748017670854,4047.1531549675274
2017-07-28 02:00:00,2017,7,28,2,0.08470778219114156,3.5751231521397813,4047.1531549675274
2017-07-28 03:00:00,2017,7,28,3,0.1547213572674934,4.227829311244477,4047.1531549675274
2017-07-28 04:00:00,2017,7,28,4,0.27486810955900876,4.3561454084320985,4047.1531549675274
2017-07-28 05:00:00,2017,7,28,5,0.44428367394128837,4.551215544619083,4047.1531549675274
2017-07-28 06:00:00,2017,7,28,6,0.6102417778259748,4.2886496578883,4047.1531549675274
2017-07-28 07:00:00,2017,7,28,7,0.7407609116102838,5.249907819478892,4047.1531549675274
2017-07-28 08:00:00,2017,7,28,8,0.9343786994757477,5.0140435483479,4047.1531549675274
2017-07-28 09:00:00,2017,7,28,9,1.1807227599295762,5.0911815489693595,4047.1531549675274
2017-07-28 10:00:00,2017,7,28,10,1.351002689436255,4.88869429733802,4047.1531549675274
2017-07-28 11:00:00,2017,7,28,11,1.4322530111298,5.149776760979876,4047.1531549675274
2017-07-28 12:00:00,2017,7,28,12,1.5014022210817526,4.539348159908059,4047.1531549675274
2017-07-28 13:00:00,2017,7,28,13,1.5230113491917359,4.161075272245114,4047.1531549675274
2017-07-28 14:00:00,2017,7,28,14,1.535112460933328,3.5313621710179746,4047.1531549675274
2017-07-28 15:00:00,2017,7,28,15,1.5653652402873066,3.245061514865199,4047.1531549675274
2017-07-28 16:00:00,2017,7,28,16,1.5964823847656844,3.0766929942779484,4047.1531549675274
2017-07-28 17:00:00,2017,7,28,17,1.6405650061100534,2.8230276460804475,4047.1531549675274
2017-07-28 18:00:00,2017,7,28,18,1.6958843740716156,2.755531895536649,4047.1531549675274
2017-07-28 19:00:00,2017,7,28,19,1.8350471590999167,3.3155241115867398,4047.1531549675274
2017-07-28 20:00:00,2017,7,28,20,2.066697012438955,3.2109427838211104,4047.1531549675274
2017-07-28 21:00:00,2017,7,28,21,2.276737737668011,3.0974609175221985,4047.1531549675274
2017-07-28 22:00:00,2017,7,28,22,2.4945577490166593,3.093752359800021,4047.1531549675274
2017-07-28 23:00:00,2017,7,28,23,2.574943705585801,3.211684495365546,4047.1531549675274
2017-07-29 00:00:00,2017,7,29,0,2.7106490301165054,3.248028361042941,4047.1531549675274
2017-07-29 01:00:00,2017,7,29,1,0.05877682845915888,3.4097214777302725,4047.1531549675274
2017-07-29 02:00:00,2017,7,29,2,0.11150310104752342,3.918535597214145,4047.1531549675274
2017-07-29 03:00:00,2017,7,29,3,0.19534651811426232,4.230796157422219,4047.1531549675274
2017-07-29 04:00:00,2017,7,29,4,0.296477237668992,4.4065817934538245,4047.1531549675274
2017-07-29 05:00:00,2017,7,29,5,0.406251608467717,4.480011236353107,4047.1531549675274
2017-07-29 06:00:00,2017,7,29,6,0.5177547095152369,4.774470719494673,4047.1531549675274
2017-07-29 07:00:00,2017,7,29,7,0.5825820938451937,4.745543969261632,4047.1531549675274
2017-07-29 08:00:00,2017,7,29,8,0.6750691621559279,5.153485318702053,4047.1531549675274
2017-07-29 09:00:00,2017,7,29,9,0.8306548845478205,5.093406683602666,4047.1531549675274
2017-07-29 10:00:00,2017,7,29,10,0.9482085414661383,5.319628704655997,4047.1531549675274
2017-07-29 11:00:00,2017,7,29,11,1.0666265635088552,4.993275625103649,4047.1531549675274
2017-07-29 12:00:00,2017,7,29,12,1.2974120517234948,4.902786816682294,4047.1531549675274
2017-07-29 13:00:00,2017,7,29,13,1.3518670545606541,4.251564080666469,4047.1531549675274
2017-07-29 14:00:00,2017,7,29,14,1.3682899919242457,3.760551038249048,4047.1531549675274
2017-07-29 15:00:00,2017,7,29,15,1.3864416595366322,3.1352882062885215,4047.1531549675274
2017-07-29 16:00:00,2017,7,29,16,1.4071864225222164,3.16940693733261,4047.1531549675274
2017-07-29 17:00:00,2017,7,29,17,1.4244737250102038,3.1271293792996744,4047.1531549675274
2017-07-29 18:00:00,2017,7,29,18,1.4547265043641857,3.3466759964530866,4047.1531549675274
2017-07-29 19:00:00,2017,7,29,19,1.5541284936701136,2.6131232790047534,4047.1531549675274
2017-07-29 20:00:00,2017,7,29,20,1.6275995292440621,2.237075525975115,4047.1531549675274
2017-07-29 21:00:00,2017,7,29,21,1.7105785811864054,2.022720889632751,4047.1531549675274
2017-07-29 22:00:00,2017,7,29,22,1.7788634260139589,2.3527825269072764,4047.1531549675274
2017-07-29 23:00:00,2017,7,29,23,1.832454063726719,2.3765172963292684,4047.1531549675274
2017-07-30 00:00:00,2017,7,30,0,1.879129780444286,2.5233761821278335,4047.1531549675274
2017-07-30 01:00:00,2017,7,30,1,0.04840444696636512,2.840828723146956,4047.1531549675274
2017-07-30 02:00:00,2017,7,30,2,0.0968088939327337,3.568447748239805,4047.1531549675274
2017-07-30 03:00:00,2017,7,30,3,0.15904318288948935,3.8970259624255164,4047.1531549675274
2017-07-30 04:00:00,2017,7,30,4,0.25585207682222305,4.238954984411009,4047.1531549675274
2017-07-30 05:00:00,2017,7,30,5,0.4097090689653138,4.251564080666469,4047.1531549675274
2017-07-30 06:00:00,2017,7,30,6,0.6543243991703439,4.714392084395286,4047.1531549675274
2017-07-30 07:00:00,2017,7,30,7,1.001799179178902,5.762430496684999,4047.1531549675274
2017-07-30 08:00:00,2017,7,30,8,2.38910520383993,5.673425111352515,4047.1531549675274
2017-07-30 09:00:00,2017,7,30,9,2.767697128326866,6.005711883260403,4047.1531549675274
2017-07-30 10:00:00,2017,7,30,10,3.1912360392825705,5.611121341619821,4047.1531549675274
2017-07-30 11:00:00,2017,7,30,11,3.5335246285447335,5.6652662843637245,4047.1531549675274
2017-07-30 12:00:00,2017,7,30,12,3.6934321765586184,4.8419664700384715,4047.1531549675274
2017-07-30 13:00:00,2017,7,30,13,3.7928341658645497,4.043143136679589,4047.1531549675274
2017-07-30 14:00:00,2017,7,30,14,3.84988226407491,3.281405380542651,4047.1531549675274
2017-07-30 15:00:00,2017,7,30,15,3.9259463950220566,3.0062303975564646,4047.1531549675274
2017-07-30 16:00:00,2017,7,30,16,4.047821877562374,2.67987731800406,4047.1531549675274
