Date,"30.8,79.3","30.8,79.4","30.8,79.5","30.7,79.3","30.7,79.4","30.7,79.5","30.6,79.3","30.6,79.4","30.6,79.5"
2017-07-25 00:00:00,0.3216595383451022,2.280696301706712,4.245306427126309,2.772545503318895,3.959671621657492,6.403590884058872,7.217301744516362,8.136906484074473,9.998409411422358
2017-07-25 01:00:00,0.47910701648157783,2.177589103635057,4.064172160243629,2.9912999640925477,4.022371944809208,6.395230840971976,7.672924092751941,8.223293595972336,9.918989002096907
2017-07-25 02:00:00,1.0099697524991598,2.8965528091077886,4.869522977614224,3.4343822476977834,4.426440694008988,7.0347741371192,7.597683704969938,8.514501763499084,11.107508460949987
2017-07-25 03:00:00,1.7888471000945856,3.676823497217697,5.6804471570427495,4.040485371497482,5.114750908163046,7.83733827346083,8.443441397260472,9.27247900337727,11.485103740374598
2017-07-25 04:00:00,1.7609802898049338,3.7032969669928093,5.776587652541991,4.103185694649142,5.166304507198902,8.058879415263448,8.45319478086185,9.471726696948167,11.871059062886104
2017-07-25 05:00:00,1.4293652473582483,3.3396350927130243,5.667907092412406,3.9290181303389318,4.894603106874911,8.015685859314544,8.573022065107295,9.321245921384104,11.926792683465408
2017-07-25 06:00:00,1.7122133717981,3.632236600754254,5.676267135499302,4.387427159603476,5.198351339032001,8.159199932306137,8.899063745496107,9.588767300164648,12.063340053884644
2017-07-25 07:00:00,2.028501668585477,4.057205457671273,6.116562738075572,4.358167008799342,5.256871640640213,8.199606807226132,8.684489306265846,9.389519606593751,11.91703929986403
2017-07-25 08:00:00,1.3527315190617628,3.2936548557351557,5.719460691448262,3.7841107168327994,4.700928775361945,7.883318510438755,8.45876814291978,9.159618421704238,11.77909858893031
2017-07-25 09:00:00,1.501818954111343,3.3493884763144024,5.346045433567042,3.806404165064464,4.62847506860885,7.540556743876152,8.44762141880392,9.0746246503208,11.603537684105618
2017-07-25 10:00:00,1.5268990833719727,3.2546413213296432,5.082704076330003,3.9499182380561138,4.720435542564644,7.419336119116224,8.468521526521158,9.115031525240795,11.45027022751259
2017-07-25 11:00:00,1.3945317344961836,3.1417807396566104,5.003283667004496,3.785504057347282,4.5964282367757505,7.211728382458432,8.330580815587439,8.96873077122018,11.284462706289219
2017-07-25 12:00:00,1.4892788894809996,3.2072677438372352,5.045083882438973,3.867711147701698,4.702322115876427,7.274428705610092,8.423934630057715,9.04954452106017,11.324869581209214
2017-07-25 13:00:00,1.2022507434977001,2.959253132259448,4.797069270861186,3.5625695750301247,4.462667547385479,6.987400559626849,8.096499609154478,8.815463314627152,10.97096109053075
2017-07-25 14:00:00,0.6602412833642006,2.3392166033149806,4.277353258959408,3.0498202657007596,3.8955779579913496,6.432851034863006,7.525229998216844,8.134119803045508,10.31330436769531
2017-07-25 15:00:00,0.5599207663215111,2.2040625734102264,4.105972375678107,2.980153239976687,3.846811039984459,6.3227771342189385,7.4681030371231145,8.153626570248264,10.253390725572558
2017-07-25 16:00:00,0.6477012187338573,2.293236366337055,4.096218992076729,3.1083405673090283,4.0070451991499,6.377117414283703,7.504329890499662,8.297140643239857,10.219950553224976
2017-07-25 17:00:00,0.5348406370608245,2.1413622502585667,3.9638516432009396,3.0149867528387517,3.9304114708534144,6.304663707530665,7.608830429085799,8.240013682146127,10.359284604673178
2017-07-25 18:00:00,0.5933609386690932,2.2402894267867737,3.9736050268023178,3.0595736493021377,4.005651858635417,6.319990453189973,7.47646308021001,8.290173940667444,10.34395785901387
2017-07-25 19:00:00,0.27985932291062454,1.9518679402889916,3.78968407889073,2.8840127444774453,3.884431233875489,6.267043513639635,7.600470385998904,8.255340427805436,10.25478406608704
2017-07-25 20:00:00,0.38296652098227923,2.0368617116723726,3.8286976132961854,2.939746365056692,3.908118022621693,6.239176703349983,7.363602498536977,8.170346656421998,10.090369885378152
2017-07-25 21:00:00,0.35788639172159264,2.0466150952737507,3.8858245743899715,2.932779662484279,3.9262314493099666,6.271223535183083,7.346882412363186,8.131333122016542,10.077829820747809
2017-07-25 22:00:00,0.28125266342510713,1.981128091093126,3.816157548665842,2.7544320766306214,3.8551710830713546,6.205736531002458,7.13509465416189,8.014292518800062,10.183723699848485
2017-07-25 23:00:00,0.1474919740348355,1.834827337072511,3.672643475674249,2.6123113441534542,3.6893635618479834,6.083122565728047,7.079361033582643,7.835944932946347,9.878582127176912
2017-07-26 00:00:00,-0.028068930789913793,1.671806496878105,3.509622635479843,2.5161708486542125,3.601583109435637,5.985588729714266,6.867573275381403,7.803898101113248,10.044389648400283
2017-07-26 01:00:00,0.1363452499189748,2.0507951168171985,4.107365716192589,2.687551731935457,3.7910774194052124,6.363184009138934,7.353849114935599,7.9237253853586935,10.005376113994771
2017-07-26 02:00:00,0.9249759811157787,2.8826194039629627,4.808215994977047,3.258821342873091,4.2801399399883735,6.864786594352438,7.507116571528627,8.255340427805436,10.665819517859234
2017-07-26 03:00:00,1.4558387171334175,3.513802657023291,5.570373256398682,3.8008308030065905,4.737155628738435,7.461136334550702,8.019865880857992,8.635722388259012,10.858100508857717
2017-07-26 04:00:00,1.6759865184215528,3.782717376318317,5.960508600453636,4.086465608475351,4.968450154142431,7.827584889859452,8.248373725233023,8.988237538422936,11.235695788282328
2017-07-26 05:00:00,1.4586253981623827,3.6183031956094283,5.970261984055014,3.927624789824449,4.955910089512145,7.964132260278689,8.556301978933504,9.38394624453582,11.691318136517964
2017-07-26 06:00:00,1.7484402251746474,3.9513115785705963,6.260076811067222,4.306613409763543,5.277771748357452,8.277633876037157,8.978484154821558,9.81448846351077,12.006213092790858
2017-07-26 07:00:00,1.9156410869124443,4.143592569569137,6.549891638079487,4.682815348673671,5.557833191768339,8.684489306265846,9.442466546144033,10.291010919463588,12.596989470931248
2017-07-26 08:00:00,1.7219667553994782,3.9443448759981834,6.239176703349983,4.399967224233819,5.183024593372693,8.368201009478469,9.34075268858686,9.658434325888777,12.135793760637682
2017-07-26 09:00:00,2.4590438875604264,4.731582266680505,6.565218383738795,5.155157783083041,5.889448234215024,8.747189629417562,9.742034756757675,10.024882881197527,12.272341131056919
2017-07-26 10:00:00,2.408883629039053,4.873702999157672,6.719879180846306,5.272198386299522,6.145822888879707,9.010530986654658,9.827028528141057,10.236670639398767,12.485522229772698
2017-07-26 11:00:00,2.5398576374003596,4.861162934527329,6.788152866055896,5.268018364756074,6.055255755438395,8.896277064467142,9.669581050004638,9.99980275193684,12.204067445847329
2017-07-26 12:00:00,2.486910697850078,4.646588495297124,6.515058125217422,4.939190003338354,5.75429420431027,8.425327970572198,9.21813872331245,9.630567515599125,11.81114542076341
2017-07-26 13:00:00,1.9086743843400313,4.1477725911125845,6.184836423285219,4.243913086611826,5.280558429386417,8.031012604973796,8.556301978933504,9.18051852942142,11.44469686545466
2017-07-26 14:00:00,1.1869239978383916,3.2003010412648223,5.206711382118897,3.4093021184371537,4.426440694008988,7.0807543740971255,7.789964695968422,8.41000122491289,10.710406414322676
2017-07-26 15:00:00,0.8469489123048106,2.874259360876067,4.8750963396721545,3.1961210197213745,4.248093108155274,6.86060657280899,7.717510989215384,8.375167712050882,10.575252384417922
2017-07-26 16:00:00,0.6490945592483399,2.535677615856912,4.576921469572994,2.9885132830635825,4.01261856120783,6.6627522197525195,7.594897023940973,8.233046979573714,10.405264841651103
2017-07-26 17:00:00,0.5710674904373718,2.4687972711618045,4.441767439668297,2.925812959911866,4.004258518120935,6.580545129398104,7.493183166383801,8.185673402081306,10.406658182165586
2017-07-26 18:00:00,0.27707264188165937,2.188735827750918,4.2090795737497615,2.6722249862761487,3.7813240358038342,6.372937392740255,7.261888640979748,7.98085234645248,10.219950553224976
2017-07-26 19:00:00,0.30354611165682854,2.11628212099788,4.037698690468517,2.670831645761666,3.669856794645284,6.225243298205214,7.238201852233601,7.822011527801521,9.847928635858295
2017-07-26 20:00:00,-0.2189565812739147,1.586812725494724,3.6141231740659805,2.269549577590908,3.299228217793029,5.943788514279845,7.027807434546787,7.6687440712084936,9.740641416243193
2017-07-26 21:00:00,-0.13256946937605107,1.6509063891608662,3.6141231740659805,2.340609943829463,3.367501903002676,5.939608492736397,6.990187240655814,7.69382420046918,9.697447860294233
2017-07-26 22:00:00,-0.07404916776778236,1.7442602036311996,3.660103411043906,2.4687972711618045,3.527736062168117,6.021815583090813,7.129521292104016,7.865205083750482,9.817275144539735
2017-07-26 23:00:00,-0.0824092108546779,1.7303267984863737,3.6071564714935676,2.4116703100680184,3.4650357390164004,5.929855109135019,6.984613878597884,7.674317433266424,9.767114886018362
2017-07-27 00:00:00,-0.1297827883470859,1.709426690769135,3.584863023261846,2.394950223894284,3.439955609755714,5.8643681049543375,6.945600344192371,7.65620400657815,9.672367731033603
2017-07-27 01:00:00,0.023484668245941975,1.997848177266917,4.107365716192589,2.566331107175529,3.6823968592755705,6.209916552545906,7.071000990495747,7.826191549344969,9.824241847112091
2017-07-27 02:00:00,0.8803890846523359,2.888192766020893,4.9531234084831794,3.0874404595917895,4.181212763460167,6.845279827149682,7.472283058666562,8.201000147740615,10.743846586670202
2017-07-27 03:00:00,1.726146776942926,3.7534572255141825,5.862974764439855,3.9819650698892133,4.993530283403118,7.720297670244349,8.270667173464744,9.120604887298725,11.161848741014808
2017-07-27 04:00:00,2.269549577590908,4.317760133879403,6.489977995956792,4.550447999797882,5.532753062507652,8.355660944848125,9.173551826849064,9.648680942287399,11.799998696647549
2017-07-27 05:00:00,2.2138159570116045,4.556021361855812,7.051494223292991,4.770595801086017,5.713887329390332,9.062084585690457,9.5845872786212,9.966362579589259,12.418641885077534
2017-07-27 06:00:00,1.5268990833719727,3.7841107168327994,6.7338125859911315,4.1240858023663804,5.022790434207252,8.864230232634043,9.360259455789617,9.66540102846119,12.812957250675936
2017-07-27 07:00:00,2.361510051546702,4.812396016520495,7.816438165743591,5.521606338391791,6.437031056406454,10.32445109181117,11.142341973812051,11.776311907901345,14.858381125935466
2017-07-27 08:00:00,2.8533592531588283,5.3098185801905515,8.032405945488279,6.007882177945987,6.598658556086377,10.18093701881952,11.227335745195433,11.29560943040508,14.168677571266869
2017-07-27 09:00:00,3.4037287563792233,6.1193494191045374,8.440654716231506,7.108621184386777,6.74356596959251,10.991861198247989,12.201280764818364,12.390775074787882,15.120329142658079
2017-07-27 10:00:00,3.178007593033101,5.818387867976469,8.182886721052341,6.286550280842391,6.903800128757894,10.257570747116006,10.909654107893573,11.15209535741343,13.91369625711667
2017-07-27 11:00:00,3.244887937728265,5.552259829710408,7.479249761238975,5.726427394020618,6.365970690167842,9.202811977653141,10.080616501776774,10.267324130717384,12.623462940706418
2017-07-27 12:00:00,3.2630013644165388,5.379485605914624,7.229841809146706,5.359978838711868,6.194589806886597,8.899063745496107,9.686301136178429,10.06946977766097,12.322501389578292
2017-07-27 13:00:00,2.5189575296831777,4.529547892080643,6.416130948689215,4.550447999797882,5.485379485015244,8.12436641944413,8.847510146460252,9.364439477333065,11.581244235873896
2017-07-27 14:00:00,1.49485225153893,3.5193760190812213,5.5647998943407515,3.6573167300149407,4.641015133239193,7.363602498536977,8.064452777321378,8.662195858034181,10.947274301784603
2017-07-27 15:00:00,1.3569115406052106,3.350781816828885,5.362765519740833,3.612729833551498,4.5964282367757505,7.1964016367991235,8.09231958761103,8.703996073468602,10.872033914002543
2017-07-27 16:00:00,1.2133974676135608,3.244887937728265,5.2861317914443475,3.5834696827473635,4.610361641920576,7.190828274741193,8.168953315907515,8.811283293083704,10.867853892459095
2017-07-27 17:00:00,1.1088969290274235,3.034493520041508,5.110570886619598,3.4093021184371537,4.420867331951058,7.04034749917713,8.028225923944888,8.631542366715564,10.745239927184684
2017-07-27 18:00:00,1.0810301187377718,3.006626709751856,5.074344033243108,3.341028433227507,4.323333495937277,6.953960387279267,7.84291163551876,8.411394565427372,10.46099846223035
2017-07-27 19:00:00,0.944482748318535,2.946713067629105,5.008857029062426,3.3020148988219944,4.376280435487615,6.980433857054436,7.792751376997387,8.513108422984601,10.675572901460612
