7.8.1	2017	183	16	4593	14	24	93.88722138	1.5	1.29917471	0.8167943838	1.414264223	1.369710132	3
7.8.1	2017	198	15	4590	14	26	103.0567783	1.733333333	1.521130088	0.9563382846	1.655881882	1.603716019	4
7.8.1	2017	217	19	4591	14	30	131.9621808	1.578947368	1.537718847	0.9667676787	1.673940183	1.621205423	5
7.8.1	2017	230	13	4589	14	18	96.63338145	1.384615385	1.645753847	1.034689553	1.791545639	1.735105911	6
7.8.1	2017	247	17	4589	14	23	88.80794576	1.352941176	1.156602049	0.727158596	1.25906153	1.219396847	7
7.8.1	2017	261	14	4588	14	8	53.99618992	0.5714285714	0.8539179342	0.5368603373	0.9295636491	0.90027926	8
7.8.1	2017	279	18	4589	14	9	68.85013961	0.5	0.8468634206	0.5324251471	0.9218842	0.8928417394	9
8.1.1	2017	168	14	4372	15	16	68.15149072	1.142857143	1.041820194	0.6324269088	1.128644894	1.092144911	2
8.1.2	2017	231	13	4369	12.5	29	106.3848609	2.230769231	1.91567774	1.275794542	2.096631711	2.036112337	6
8.1.2	2017	248	17	4369	12.5	26.5	101.5866775	1.558823529	1.398858577	0.9316056144	1.530994066	1.486801849	7
8.1.2	2017	261	13	4369	12.5	14	63.07632119	1.076923077	1.135818606	0.7564274242	1.243107469	1.207225113	8
8.1.2	2017	279	18	4369	12.5	21	87.90791258	1.166666667	1.143250599	0.7613769496	1.251241484	1.215124339	9
8.2.1	2017	168	14	4378	9	26	67.76959242	1.857142857	1.33184975	1.048138331	1.454011287	1.432757139	2
8.2.2	2017	218	19	4375	18.7	41	148.9925193	2.157894737	1.505799911	0.8171909178	1.593892444	1.545226035	5
8.2.2	2017	231	13	4375	18.7	23.5	106.0807414	1.807692308	1.566930011	0.8503659511	1.658598786	1.607956694	6
8.2.2	2017	248	17	4375	18.7	24.5	101.1693951	1.441176471	1.142764226	0.6201730653	1.209618391	1.172685043	7
8.2.2	2017	279	31	4375	18.7	22.8	150.0887804	0.735483871	0.929700232	0.5045441828	0.9840896946	0.9540424275	9
8.3.1	2017	168	22	4380	33	33	76.21241978	1.5	0.503093309	0.2045706878	0.4768449003	0.4819655162	2
8.3.1	2017	199	31	4380	33	36	225.7900561	1.161290323	1.057763529	0.4301138752	1.002575736	1.013341932	4
8.3.1	2017	218	19	4378	33	19.5	148.7858119	1.026315789	1.137243307	0.4624323983	1.077908733	1.089483894	5
8.3.1	2017	231	13	4380	33	14.7	105.8273085	1.130769231	1.182224268	0.4807228146	1.120542855	1.132575845	6
8.3.1	2017	248	17	4377	33	19.8	101.030301	1.164705882	0.8630743241	0.3509482335	0.8180442527	0.82682885	7
8.3.2	2017	261	13	4377	23	13	62.59120642	1	0.8350668534	0.4079401105	0.8559502324	0.8371900739	8
8.3.2	2017	279	18	4378	23	16	87.11119399	0.8888888889	0.8393686348	0.410041582	0.8603595927	0.8415027928	9
8.4.2	2017	199	33	4378	24.5	55	235.6872726	1.666666667	1.20082471	0.5680811536	1.216501871	1.19478086	4
8.4.2	2017	218	19	4376	24.5	31.5	148.9236168	1.657894737	1.317854304	0.6234450267	1.335059325	1.311221435	5
8.4.2	2017	231	13	4378	24.5	20.5	105.9286817	1.576923077	1.370022312	0.648124451	1.387908404	1.363126878	6
8.4.2	2017	248	17	4375	24.5	22.7	101.1693951	1.335294118	1.000593453	0.4733565845	1.01365653	0.9955573841	7
8.4.2	2017	261	13	4378	24.5	6.3	62.53062752	0.4846153846	0.8087361566	0.3825935335	0.819294473	0.8046657211	8
8.4.2	2017	279	18	4375	24.5	19.5	87.37641614	1.083333333	0.816167219	0.3861089896	0.8268225504	0.8120593823	9
8.5.2	2017	199	33	4364	4	68	237.6353136	2.060606061	2.952196077	3.508256374	2.869789401	2.916394677	4
8.5.2	2017	218	19	4364	4	35.5	149.7504463	1.868421053	3.231191399	3.839801803	3.140996934	3.192006611	5
8.5.2	2017	231	13	4364	4	28.5	106.6382939	2.192307692	3.362931301	3.996355548	3.26905949	3.322148898	6
8.5.2	2017	248	17	4364	4	25	101.9344128	1.470588235	2.458216128	2.921232931	2.389598253	2.428405242	7
8.5.2	2017	261	13	4363	4	8	63.44090775	0.6153846154	2.000664177	2.377498874	1.944818263	1.976402042	8
8.5.2	2017	279	18	4364	4	16.5	88.35082629	0.9166666667	2.012270081	2.391290807	1.956100205	1.987867201	9
10.1.1	2017	183	15	4563	6	30	91.5098431	2	2.048919186	1.981433842	2.150209429	2.164080486	3
10.1.1	2017	198	15	4564	6	36	104.6054267	2.4	2.342131278	2.264988394	2.457916736	2.47377282	4
10.1.1	2017	217	19	4565	6	30	133.7421365	1.578947368	2.364084161	2.286218214	2.48095488	2.496959584	5
10.1.1	2017	230	13	4564	6	20	97.89544325	1.538461538	2.529108158	2.445806808	2.654136993	2.671258899	6
10.1.1	2017	247	17	4563	6	22	90.55726349	1.294117647	1.789050693	1.730124649	1.877494093	1.889605856	7
10.1.1	2017	261	14	4563	6	13	55.60220989	0.9285714286	1.333866283	1.289932669	1.399807215	1.408837407	8
10.1.1	2017	279	18	4563	6	17	71.02404198	0.9444444444	1.325199175	1.28155103	1.39071164	1.399683157	9
10.2.3	2017	217	19	4620	3.5	64	129.9768456	3.368421053	2.99488671	3.808891685	2.818339924	2.861802411	5
10.2.3	2017	230	13	4618	3.5	46	95.16938977	3.538461538	3.204955021	4.076056197	3.016024834	3.062535881	6
10.2.3	2017	247	17	4617	3.5	41	86.93021686	2.411764706	2.238668809	2.84713508	2.106700618	2.139188696	7
10.2.3	2017	261	14	4616	3.5	24	52.21511419	1.714285714	1.632812074	2.076607543	1.536558776	1.560254521	8
10.2.3	2017	279	18	4616	3.5	22	66.62662694	1.222222222	1.620478706	2.060921988	1.524952453	1.548469214	9
10.2.4	2017	296	19	4616	4	9	32.06726378	0.4736842105	0.6919209222	0.822247548	0.6726068583	0.6835299693	10
10.3.3	2017	183	15	4560	6	64	91.71009918	4.266666667	2.05340295	1.985769924	2.154914852	2.168816263	3
10.3.3	2017	198	15	4560	6	64	104.8436803	4.266666667	2.347465812	2.270147224	2.463514988	2.479407186	4
10.3.4	2017	230	13	4558	4	63	98.19833808	4.846153846	3.096769958	3.680061438	3.010327691	3.059215304	6
10.3.4	2017	247	17	4559	4	57	90.82648895	3.352941176	2.19034116	2.602902428	2.129200663	2.163778805	7
10.3.4	2017	261	14	4558	4	61	55.92430497	4.357142857	1.637648604	1.946107577	1.591935794	1.617788774	8
10.3.5	2017	296	19	4557	1.5	31	35.46397128	1.631578947	1.239564117	2.424916461	0.8891156534	0.869175842	10
10.5.2	2017	230	13	4562	4	60.5	97.99640819	4.653846154	3.090401923	3.672493954	3.004137412	3.052924494	6
10.5.2	2017	247	17	4562	4	45.5	90.62456986	2.676470588	2.185471747	2.597115838	2.124467174	2.158968443	7
10.5.2	2017	261	14	4561	4	31	55.73104792	2.214285714	1.631989398	1.939382432	1.586434558	1.612198197	8
10.5.2	2017	279	18	4561	4	32.5	71.19258095	1.805555556	1.621475505	1.926888196	1.576214145	1.601811806	9
10.5.3	2017	296	19	4561	3	45	35.22793638	2.368421053	0.875639524	1.204388563	0.7905665198	0.8000944397	10
10.6.2	2017	183	15	4547	4	56	92.57787557	3.733333333	2.530253948	3.00683942	2.459625232	2.499569457	3
10.6.2	2017	198	15	4547	4	59	105.6180046	3.933333333	2.886654846	3.430370137	2.806077667	2.851648266	4
10.6.3	2017	230	13	4546	2	48	98.80412774	3.692307692	4.381505609	7.405527783	3.484310476	3.463736393	6
10.6.3	2017	247	17	4545	2	35	91.76877806	2.058823529	3.111986207	5.259813034	2.47474889	2.460136045	7
10.6.3	2017	261	14	4545	2	27	56.7617522	1.928571429	2.337326557	3.950499736	1.858715276	1.847739973	8
10.6.3	2017	279	18	4545	2	25	72.547701	1.388888889	2.32350058	3.927131363	1.847720426	1.836810045	9
10.6.4	2017	296	19	4545	4	18.5	36.17421713	0.9736842105	0.7805373682	0.9275553268	0.7587496926	0.7710717601	10
12.5.0	2017	296	18	4609	5	19.5	28.93261004	1.083333333	0.5904782618	0.6264687026	0.6012776361	0.6090885059	10
13.1.0	2017	168	23	4338	42	8	79.11902923	0.347826087	0.4437014111	0.1596092653	0.3935561262	0.4115128205	2
13.1.1	2017	216	17	4336	53	22	134.2200904	1.294117647	0.9082856695	0.2902999835	0.7487570233	0.8157313323	5
13.1.1	2017	231	15	4336	53	17	125.5171429	1.133333333	0.9626438542	0.3076735705	0.7935678949	0.8645504163	6
13.2.1	2017	216	17	4326	28.5	23.5	134.8339669	1.382352941	1.237963	0.5423252256	1.215187031	1.208736774	5
13.2.1	2017	231	15	4325	28.5	15	126.1573583	1	1.312739646	0.5750832818	1.28858794	1.281748069	6
13.2.1	2017	246	15	4326	28.5	9	94.12494418	0.6	0.9794240113	0.4290648007	0.9614046266	0.956301456	7
13.2.1	2017	262	16	4325	28.5	4	81.7292938	0.25	0.7972876519	0.3492747406	0.7826192011	0.77846503	8
13.2.1	2017	274	12	4325	28.5	4	60.23830044	0.3333333333	0.7835175676	0.3432423599	0.769102458	0.7650200343	9
13.3.1	2017	216	17	4339	41	17.5	134.0359275	1.029411765	1.029098137	0.3747509314	0.9192869734	0.9575852143	5
13.3.1	2017	231	15	4339	41	15.5	125.3425387	1.033333333	1.090665855	0.3971711058	0.9742850335	1.014874538	6
13.3.1	2017	246	15	4339	41	12.5	93.36307587	0.8333333333	0.812397132	0.2958382403	0.7257093118	0.7559429503	7
13.3.1	2017	262	16	4339	41	9.5	80.65685655	0.59375	0.6579695552	0.2396027112	0.5877601167	0.6122466799	8
13.3.1	2017	274	12	4339	41	6	59.4559803	0.5	0.6466939342	0.2354966407	0.5776876745	0.6017546116	9
13.4.1	2017	216	17	4364	23	24	132.5012364	1.411764706	1.351830637	0.6603853777	1.385637261	1.355267768	5
13.4.1	2017	231	15	4364	23	18	123.8875037	1.2	1.432476541	0.6997818629	1.46829996	1.43611872	6
13.4.1	2017	246	15	4364	23	16	91.89809895	1.066666667	1.062592004	0.5190888585	1.08916534	1.065293725	7
13.4.1	2017	262	16	4364	23	11	78.74427122	0.6875	0.8535918514	0.4169897928	0.8749385041	0.8557621731	8
13.4.1	2017	274	12	4364	23	9	58.0640511	0.75	0.8392229701	0.4099704231	0.8602102853	0.8413567578	9
13.5.1	2017	216	17	4367	28	21.5	132.3170735	1.264705882	1.225475247	0.5417054553	1.207674713	1.199239104	5
13.5.1	2017	231	15	4367	28	25.5	123.7128995	1.7	1.298557858	0.5740106767	1.279695769	1.270757093	6
13.5.1	2017	246	15	4367	28	11	91.72230172	0.7333333333	0.9627671501	0.4255787447	0.9487825597	0.9421553124	7
13.5.1	2017	262	16	4367	28	11	78.51476098	0.6875	0.7726252699	0.3415289902	0.7614025689	0.756084171	8
13.5.1	2017	274	12	4367	28	12	57.89772356	1	0.7596574833	0.3357967481	0.7486231447	0.7433940111	9
14.2.0	2017	296	17	4424	12	6	34.16502588	0.3529411765	0.4799960175	0.3263667162	0.5259431917	0.5114440015	10
