7.8.1	2017	247	17	4589	14	23	88.80794576
7.8.1	2017	261	14	4588	14	8	53.99618992
7.8.1	2017	279	18	4589	14	9	68.85013961
8.1.1	2017	168	14	4372	15	16	68.15149072
8.1.2	2017	231	13	4369	12.5	29	106.3848609
8.1.2	2017	248	17	4369	12.5	26.5	101.5866775
8.1.2	2017	261	13	4369	12.5	14	63.07632119
8.1.2	2017	279	18	4369	12.5	21	87.90791258
8.2.1	2017	168	14	4378	9	26	67.76959242
8.2.2	2017	218	19	4375	18.7	41	148.9925193
8.2.2	2017	231	13	4375	18.7	23.5	106.0807414
8.2.2	2017	248	17	4375	18.7	24.5	101.1693951
8.2.2	2017	279	31	4375	18.7	22.8	150.0887804
8.3.1	2017	168	22	4380	33	33	76.21241978
8.3.1	2017	199	31	4380	33	36	225.7900561
8.3.1	2017	218	19	4378	33	19.5	148.7858119
8.3.1	2017	231	13	4380	33	14.7	105.8273085
8.3.1	2017	248	17	4377	33	19.8	101.030301
8.3.2	2017	261	13	4377	23	13	62.59120642
8.3.2	2017	279	18	4378	23	16	87.11119399
8.4.2	2017	199	33	4378	24.5	55	235.6872726
8.4.2	2017	218	19	4376	24.5	31.5	148.9236168
8.4.2	2017	231	13	4378	24.5	20.5	105.9286817
8.4.2	2017	248	17	4375	24.5	22.7	101.1693951
8.4.2	2017	261	13	4378	24.5	6.3	62.53062752
8.4.2	2017	279	18	4375	24.5	19.5	87.37641614
8.5.2	2017	199	33	4364	4	68	237.6353136
8.5.2	2017	218	19	4364	4	35.5	149.7504463
8.5.2	2017	231	13	4364	4	28.5	106.6382939
8.5.2	2017	248	17	4364	4	25	101.9344128
8.5.2	2017	261	13	4363	4	8	63.44090775
8.5.2	2017	279	18	4364	4	16.5	88.35082629
10.1.1	2017	183	15	4563	6	30	91.5098431
10.1.1	2017	198	15	4564	6	36	104.6054267
10.1.1	2017	217	19	4565	6	30	133.7421365
10.1.1	2017	230	13	4564	6	20	97.89544325
10.1.1	2017	247	17	4563	6	22	90.55726349
10.1.1	2017	261	14	4563	6	13	55.60220989
10.1.1	2017	279	18	4563	6	17	71.02404198
10.2.3	2017	217	19	4620	3.5	64	129.9768456
10.2.3	2017	230	13	4618	3.5	46	95.16938977
10.2.3	2017	247	17	4617	3.5	41	86.93021686
10.2.3	2017	261	14	4616	3.5	24	52.21511419
10.2.3	2017	279	18	4616	3.5	22	66.62662694
10.2.4	2017	296	19	4616	4	9	32.06726378
10.3.3	2017	183	15	4560	6	64	91.71009918
10.3.3	2017	198	15	4560	6	64	104.8436803
10.3.4	2017	230	13	4558	4	63	98.19833808
10.3.4	2017	247	17	4559	4	57	90.82648895
10.3.4	2017	261	14	4558	4	61	55.92430497
10.3.5	2017	296	19	4557	1.5	31	35.46397128
10.5.2	2017	230	13	4562	4	60.5	97.99640819
10.5.2	2017	247	17	4562	4	45.5	90.62456986
10.5.2	2017	261	14	4561	4	31	55.73104792
10.5.2	2017	279	18	4561	4	32.5	71.19258095
10.5.3	2017	296	19	4561	3	45	35.22793638
10.6.2	2017	183	15	4547	4	56	92.57787557
10.6.2	2017	198	15	4547	4	59	105.6180046
10.6.3	2017	230	13	4546	2	48	98.80412774
10.6.3	2017	247	17	4545	2	35	91.76877806
10.6.3	2017	261	14	4545	2	27	56.7617522
10.6.3	2017	279	18	4545	2	25	72.547701
10.6.4	2017	296	19	4545	4	18.5	36.17421713
12.5.0	2017	296	18	4609	5	19.5	28.93261004
13.1.0	2017	168	23	4338	42	8	79.11902923
13.1.1	2017	216	17	4336	53	22	134.2200904
13.1.1	2017	231	15	4336	53	17	125.5171429
13.2.1	2017	216	17	4326	28.5	23.5	134.8339669
13.2.1	2017	231	15	4325	28.5	15	126.1573583
13.2.1	2017	246	15	4326	28.5	9	94.12494418
13.2.1	2017	262	16	4325	28.5	4	81.7292938
13.2.1	2017	274	12	4325	28.5	4	60.23830044
13.3.1	2017	216	17	4339	41	17.5	134.0359275
13.3.1	2017	231	15	4339	41	15.5	125.3425387
13.3.1	2017	246	15	4339	41	12.5	93.36307587
13.3.1	2017	262	16	4339	41	9.5	80.65685655
13.3.1	2017	274	12	4339	41	6	59.4559803
13.4.1	2017	216	17	4364	23	24	132.5012364
13.4.1	2017	231	15	4364	23	18	123.8875037
13.4.1	2017	246	15	4364	23	16	91.89809895
13.4.1	2017	262	16	4364	23	11	78.74427122
13.4.1	2017	274	12	4364	23	9	58.0640511
13.5.1	2017	216	17	4367	28	21.5	132.3170735
13.5.1	2017	231	15	4367	28	25.5	123.7128995
13.5.1	2017	246	15	4367	28	11	91.72230172
13.5.1	2017	262	16	4367	28	11	78.51476098
13.5.1	2017	274	12	4367	28	12	57.89772356
14.2.0	2017	296	17	4424	12	6	34.16502588
