157.04	10.16561027	7.518263296	6.930273599	5.641433623	2.495270741	2.698698456	1.278884472	0.7605618004	-1.472963044
157.05	11.05456152	8.298533984	7.80111142	6.443997759	3.158500826	3.44134895	2.042435074	1.511572338	-0.7094124424
157.06	11.34855637	8.514501763	8.029619264	6.722665862	3.282508132	3.726983756	2.211029276	1.641153006	-0.6049119038
157.07	11.79442533	8.901850427	8.331974156	7.107227844	3.544456148	4.039092031	2.475763974	1.823680613	-0.3917308051
157.08	12.94811128	9.729494692	9.092738077	7.787178015	3.862137786	4.277353259	2.687551732	1.880807574	-0.5185247919
157.09	12.72935682	9.450826589	9.130358271	7.547523446	3.580683002	4.131052505	2.399130245	1.609106174	-0.767932744
157.1	13.39676693	9.949642493	9.37279952	8.090926247	3.98335841	4.379067117	2.68197837	1.855727445	-0.5254914945
157.11	12.02850654	8.984057517	8.53122185	7.06960765	3.327095028	3.839844337	2.096775354	1.414038502	-0.9072667954
157.12	10.26593079	7.650630645	7.044527521	5.698560584	2.500844103	2.949499749	1.508785657	1.022509817	-1.092581084
157.13	9.847928636	7.603257067	6.697585733	5.570373256	2.521744211	2.81852574	1.415431842	0.8539156149	-1.24584854
157.14	9.659827666	7.196401637	6.251716768	5.057623947	1.930967833	2.16783572	0.6658146454	0.1809321464	-2.065132763
157.15	9.016104349	6.517844806	5.506279593	4.168672699	0.7661351625	1.043409925	-0.2928036285	-1.011767334	-3.335859312
157.16	8.606462237	6.237783363	5.117537589	3.612729834	0.3899332236	0.3411663055	-0.8041595974	-1.594183669	-3.98097597
157.17	7.785784674	5.351618796	4.299646707	2.964826494	-0.2468233916	-0.05175571954	-1.513369919	-1.966205586	-4.490938599
157.18	7.635303899	5.166304507	4.032125328	2.861719296	-0.03782231439	-0.1381428314	-1.578856923	-1.821298173	-4.348817866
157.19	7.434662865	5.074344033	3.821730911	2.668044965	-0.2078098572	-0.3610773138	-1.853345005	-2.081852849	-4.733379848
157.2	7.495969847	5.584306662	4.298253367	2.581657853	0.008157922587	-0.6662188864	-1.518943281	-2.05677272	-4.634452672
